,Ticker,CIK,Year,Year-1 Revenue,Revenue,Year+1 Revenue,Year-1 Net Income,Net Income,Year+1 Net Income,Accession Number,Conformed Submission Type,Conformed Period Of Report,Filed As Of Date,Date As Of Change,Company Conformed Name,Fiscal Year End,Y-1 Profit Margin,Y Profit Margin,Y+1 Profit Margin,Current Revenue YOY,Next Revenue YOY,Current Profit Margin YOY,Next Profit Margin YOY
1303,FIS US          d,0001136893,2016,6596,8831,8668,632,525,1261,0001136893-17-000008,10-K,2016-12-31,2017-02-23,20170223,"Fidelity National Information Services, Inc.",1231,0.09581564584596726,0.05944966594949609,0.14547761882787263,,0.047019719151478935,-0.03636597989647117,0.08602795287837654
1304,FIS US          d,0001136893,2017,8831,8668,8423,525,1261,846,0001136893-18-000011,10-K,2017-12-31,2018-02-22,20180222,"Fidelity National Information Services, Inc.",1231,0.05944966594949609,0.14547761882787263,0.10043927341802208,0.047019719151478935,0.058747993579454254,0.08602795287837654,-0.04503834540985055
1305,FIS US          d,0001136893,2018,8668,8423,10333,1261,846,298,0001136893-19-000008,10-K,2018-12-31,2019-02-21,20190221,"Fidelity National Information Services, Inc.",1231,0.14547761882787263,0.10043927341802208,0.028839639988386723,0.058747993579454254,0.11222289603126474,-0.04503834540985055,-0.07159963342963536
1306,FIS US          d,0001136893,2020,10333,12552,13877,298,158,417,0001136893-21-000025,10-K,2020-12-31,2021-02-18,20210218,"Fidelity National Information Services, Inc.",1231,0.028839639988386723,0.01258763543658381,0.030049722562513512,0.11222289603126474,0.03541029291491231,-0.08785163798143827,0.017462087125929702
1307,FIS US          d,0001136893,2021,12552,13877,14528.0,158,417,-16720.0,0001136893-22-000038,10-K,2021-12-31,2022-02-23,20220223,"Fidelity National Information Services, Inc.",1231,0.01258763543658381,0.030049722562513512,-1.1508810572687225,0.03541029291491231,0.08004212743549237,0.017462087125929702,-1.180930779831236
1308,FIS US          d,0001136893,2022,13877,14528.0,,417,-16720.0,,0001136893-23-000028,10-K,2022-12-31,2023-02-27,20230227,"Fidelity National Information Services, Inc.",1231,0.030049722562513512,-1.1508810572687225,,0.08004212743549237,0.07476027953843653,-1.180930779831236,
1309,FRT US         d,0000034903,2001,279.28,300.5,318.83,60.52,68.76,55.29,0000928385-02-000915,10-K405,2001-12-31,2002-03-22,Not found,FEDERAL REALTY INVESTMENT TRUST,1231,0.21670008593526213,0.22881863560732116,0.1734152996894897,0.07476027953843653,0.04566762437622864,,-0.05540333591783145
1310,FRT US         d,0000034903,2002,300.5,318.83,357.88,68.76,55.29,94.5,0000928385-03-000860,10-K,2002-12-31,2003-03-26,Not found,FEDERAL REALTY INVESTMENT TRUST,1231,0.22881863560732116,0.1734152996894897,0.2640549904996088,0.04566762437622864,0.051193058568329716,-0.05540333591783145,0.09063969081011908
1311,FRT US         d,0000034903,2003,318.83,357.88,386.89,55.29,94.5,84.16,0000950133-04-000888,10-K,2003-12-31,2004-03-15,Not found,FEDERAL REALTY INVESTMENT TRUST,1231,0.1734152996894897,0.2640549904996088,0.21752953035746594,0.051193058568329716,0.07022974274315587,0.09063969081011908,-0.046525460142142844
1312,FRT US         d,0000034903,2004,357.88,386.89,410.68,94.5,84.16,114.61,0001193125-05-043736,10-K,2004-12-31,2005-03-07,20050307,FEDERAL REALTY INVESTMENT TRUST,1231,0.2640549904996088,0.21752953035746594,0.279073731372358,0.07022974274315587,0.09981361270004499,-0.046525460142142844,0.06154420101489208
1313,FSLR US        d,0001274494,2006,48.06,134.97,503.98,-6.46,3.97,158.35,0000950153-07-000576,10-K,2006-12-30,2007-03-16,20070316,"FIRST SOLAR, INC.",1231,-0.13441531419059508,0.029413943839371712,0.3141989761498472,0.09981361270004499,0.00383746298893564,,0.28478503231047547
1314,FSLR US        d,0001274494,2007,134.97,503.98,1246.3,3.97,158.35,348.33,0000950153-08-000367,10-K,2007-12-29,2008-02-21,20080221,"FIRST SOLAR, INC.",1231,0.029413943839371712,0.3141989761498472,0.2794912942309235,0.00383746298893564,0.14008499408146236,0.28478503231047547,-0.034707681918923705
1315,FSLR US        d,0001274494,2009,1246.3,2066.2,2563.52,348.33,640.14,664.2,0001274494-10-000007,10-K,2009-12-26,2010-02-22,20100222,"FIRST SOLAR, INC.",1231,0.2794912942309235,0.3098151195431227,0.2590968668081388,0.14008499408146236,0.025207652505446623,-0.004383856606724523,-0.05071825273498387
1316,FSLR US        d,0001274494,2010,2066.2,2563.52,2766.21,640.14,664.2,-39.49,0001274494-11-000007,10-K,2010-12-31,2011-02-28,20110225,"FIRST SOLAR, INC.",1231,0.3098151195431227,0.2590968668081388,-0.014275850351202548,0.025207652505446623,0.07861139242607873,-0.05071825273498387,-0.27337271715934136
1317,FSLR US        d,0001274494,2011,2563.52,2766.21,3368.55,664.2,-39.49,-96.34,0001274494-12-000015,10-K,2011-12-31,2012-02-29,20120229,"FIRST SOLAR, INC.",1231,0.2590968668081388,-0.014275850351202548,-0.028599842662273084,1.0,-0.3044165224588067,-0.27337271715934136,-0.014323992311070536
1318,FSLR US        d,0001274494,2012,2766.21,3368.55,3309.62,-39.49,-96.34,350.72,0001274494-13-000006,10-K,2012-12-31,2013-02-27,20130226,"FIRST SOLAR, INC.",1231,-0.014275850351202548,-0.028599842662273084,0.10596986965270938,-0.3044165224588067,0.28526230394808005,-0.014323992311070536,0.13456971231498246
1319,FSLR US        d,0001274494,2013,3368.55,3309.62,3391.19,-96.34,350.72,395.96,0001274494-14-000011,10-K,2013-12-31,2014-02-26,20140225,"FIRST SOLAR, INC.",1231,-0.028599842662273084,0.10596986965270938,0.11676137285141792,0.28526230394808005,,0.13456971231498246,0.010791503198708544
1320,FSLR US        d,0001274494,2014,3309.62,3391.19,4112.65,350.72,395.96,593.41,0001274494-15-000006,10-K,2014-12-31,2015-02-25,20150224,"FIRST SOLAR, INC.",1231,0.10596986965270938,0.11676137285141792,0.14428896210472567,0.28526230394808005,,0.010791503198708544,0.02752758925330774
1321,FSLR US        d,0001274494,2015,3391.19,4112.65,2904.56,395.96,593.41,-416.11,0001274494-16-000067,10-K,2015-12-31,2016-02-24,20160224,"FIRST SOLAR, INC.",1231,0.11676137285141792,0.14428896210472567,-0.14326094141625584,0.30007977450406853,,0.02752758925330774,-0.28754990352098153
1322,FSLR US        d,0001274494,2016,4112.65,2904.56,2941.32,593.41,-416.11,-165.62,0001274494-17-000006,10-K,2016-12-31,2017-02-22,20170222,"FIRST SOLAR, INC.",1231,0.14428896210472567,-0.14326094141625584,-0.05630805216705424,,0.8207533684915326,-0.28754990352098153,0.0869528892492016
1323,FSLR US        d,0001274494,2017,2904.56,2941.32,2244.04,-416.11,-165.62,144.33,0001274494-18-000011,10-K,2017-12-31,2018-02-23,20180222,"FIRST SOLAR, INC.",1231,-0.14326094141625584,-0.05630805216705424,0.06431703534696352,-0.32068837286174695,0.24088998643610063,0.0869528892492016,0.12062508751401776
1324,FSLR US        d,0001274494,2018,2941.32,2244.04,3063.12,-165.62,144.33,-114.93,0001274494-19-000004,10-K,2018-12-31,2019-02-22,20190221,"FIRST SOLAR, INC.",1231,-0.05630805216705424,0.06431703534696352,-0.03752056726474967,0.24088998643610063,,0.12062508751401776,-0.1018376026117132
1325,FSLR US        d,0001274494,2019,2244.04,3063.12,2711.33,144.33,-114.93,398.36,0001274494-20-000011,10-K,2019-12-31,2020-02-21,20200220,"FIRST SOLAR, INC.",1231,0.06431703534696352,-0.03752056726474967,0.14692420325080313,,-0.5109817728405289,-0.1018376026117132,0.1844447705155528
1326,FSLR US        d,0001274494,2020,3063.12,2711.33,2923.38,-114.93,398.36,468.69,0001628280-21-003343,10-K,2020-12-31,2021-02-26,20210225,"FIRST SOLAR, INC.",1231,-0.03752056726474967,0.14692420325080313,0.16032469265028837,-0.5109817728405289,0.031304575619978965,0.1844447705155528,0.013400489399485238
1327,FSLR US        d,0001274494,2021,2711.33,2923.38,2619.32,398.36,468.69,-44.17,0001274494-22-000009,10-K,2021-12-31,2022-03-01,20220301,"FIRST SOLAR, INC.",1231,0.14692420325080313,0.16032469265028837,-0.016863155322755525,0.031304575619978965,0.12040133779264219,0.013400489399485238,-0.1771878479730439
1328,FSLR US        d,0001274494,2022,2923.38,2619.32,,468.69,-44.17,,0001274494-23-000002,10-K,2022-12-31,2023-02-28,20230228,"FIRST SOLAR, INC.",1231,0.16032469265028837,-0.016863155322755525,,0.031304575619978965,0.12040133779264219,-0.1771878479730439,
1329,GEN US         d,0000849399,2002,853.55,1071.44,1406.95,63.94,-28.15,248.44,0000891618-02-002836,10-K,2002-03-29,2002-06-14,Not found,SYMANTEC CORP,0402,0.07491066721340285,-0.02627305308743373,0.17658054657237285,0.12040133779264219,0.1745324012847157,,0.2028535996598066
1330,GEN US         d,0000849399,2003,1071.44,1406.95,1870.13,-28.15,248.44,370.62,0000891618-03-003056,10-K,2003-03-28,2003-06-16,Not found,SYMANTEC CORP,0402,-0.02627305308743373,0.17658054657237285,0.19817873623758775,0.1745324012847157,,0.2028535996598066,0.0215981896652149
1331,GEN US         d,0000849399,2007,4143.39,5199.37,5874.42,156.85,404.38,463.85,0000950134-07-012232,10-K,2007-03-30,2007-05-24,20070523,SYMANTEC CORP,0402,0.0378554758301777,0.07777480733242681,0.07896098678678065,,1.0852250099561926,-0.09880573923994604,0.0011861794543538418
1332,GEN US         d,0000849399,2008,5199.37,5874.42,6150,404.38,463.85,-6786,0000950134-08-010001,10-K,2008-03-28,2008-05-21,20080521,SYMANTEC CORP,0402,0.07777480733242681,0.07896098678678065,-1.1034146341463416,1.0852250099561926,-0.459907739319504,0.0011861794543538418,-1.1823756209331222
1333,GEN US         d,0000849399,2010,6150,5985,6190,-6786,714,597,0000950123-10-052086,10-K,2010-04-02,2010-05-24,20100521,SYMANTEC CORP,0403,-1.1034146341463416,0.11929824561403508,0.0964458804523425,1.0852250099561926,-0.459907739319504,0.04033725882725443,-0.02285236516169259
1334,GEN US         d,0000849399,2012,6190,6730,6906,597,1187,755,0001193125-12-241997,10-K,2012-03-30,2012-05-21,20120521,SYMANTEC CORP,0402,0.0964458804523425,0.17637444279346212,0.10932522444251376,-0.459907739319504,0.03329434485760129,0.05707619717942704,-0.06704921835094836
1335,GEN US         d,0000849399,2013,6730,6906,4183,1187,755,898,0001193125-13-226119,10-K,2013-03-29,2013-05-17,20130517,SYMANTEC CORP,0402,0.17637444279346212,0.10932522444251376,0.21467846043509442,0.7362779099429619,0.49309143734420663,-0.06704921835094836,0.10535323599258066
1336,GEN US         d,0000849399,2014,6906,4183,3956,755,898,878,0001193125-14-202922,10-K,2014-03-28,2014-05-16,20140516,SYMANTEC CORP,0402,0.10932522444251376,0.21467846043509442,0.22194135490394337,0.49309143734420663,0.14296770484372057,0.10535323599258066,0.007262894468848952
1337,GEN US         d,0000849399,2015,4183,3956,3600,898,878,2488,0000849399-15-000007,10-K,2015-04-03,2015-05-22,20150522,SYMANTEC CORP,0402,0.21467846043509442,0.22194135490394337,0.6911111111111111,0.14296770484372057,0.10594130279169647,0.007262894468848952,0.4691697562071677
1338,GEN US         d,0000849399,2017,3600,4019,2559,2488,-106,1138,0000849399-17-000009,10-K,2017-03-31,2017-05-19,20170519,SYMANTEC CORP,0402,0.6911111111111111,-0.026374720079621796,0.4447049628761235,0.10594130279169647,0.1405055540977872,-0.24831607498356517,0.47107968295574526
1339,GEN US         d,0000849399,2019,2559,2456,2490,1138,31,3887,0000849399-19-000005,10-K,2019-03-29,2019-05-24,20190524,SYMANTEC CORP,0329,0.4447049628761235,0.012622149837133551,1.5610441767068273,0.1405055540977872,0.30621807751890423,0.03899686991675535,1.5484220268696938
1340,GEN US         d,0000849399,2022,2551,2796.0,3338,554,836.0,1349,0000849399-22-000013,10-K,2022-04-01,2022-05-20,20220520,NortonLifeLock Inc.,0401,0.21716973735789885,0.2989985693848355,0.4041342121030557,0.30621807751890423,0.20987770295262517,0.28637641954770193,0.10513564271822023
1341,GEN US         d,0000849399,2023,2796.0,3338,0,836.0,1349,0,0000849399-23-000014,10-K,2023-03-31,2023-05-25,20230524,Gen Digital Inc.,0331,0.2989985693848355,0.4041342121030557,,0.20987770295262517,0.0901295676226525,0.10513564271822023,
1342,GIS US         d,0000040704,2016,17630.3,16563.1,15619.8,1221.3,1697.4,1657.5,0001193125-16-638404,10-K,2016-05-29,2016-06-30,20160630,GENERAL MILLS INC,0529,0.06927278605582435,0.10248081578931481,0.10611531517689088,0.0901295676226525,0.09723872989587927,,0.003634499387576068
1343,GIS US         d,0000040704,2017,16563.1,15619.8,15740.4,1697.4,1657.5,2131,0001193125-17-217396,10-K,2017-05-28,2017-06-29,20170629,GENERAL MILLS INC,0529,0.10248081578931481,0.10611531517689088,0.13538410713831922,0.09723872989587927,0.10454506728549581,0.003634499387576068,0.029268791961428342
1344,GIS US         d,0000040704,2019,15740.4,16865.2,17626.6,2131,1752.7,2181.2,0001193125-19-184675,10-K,2019-05-26,2019-06-28,20190627,GENERAL MILLS INC,0529,0.13538410713831922,0.10392405663733605,0.12374479479877004,0.10454506728549581,0.12004510460742827,-0.002191258539554833,0.019820738161433996
1345,GIS US         d,0000040704,2020,16865.2,17626.6,18127,1752.7,2181.2,2339.8,0001193125-20-186469,10-K,2020-05-31,2020-07-02,20200702,GENERAL MILLS INC,0531,0.10392405663733605,0.12374479479877004,0.12907817068461414,0.12004510460742827,0.10482752288162561,0.019820738161433996,0.005333375885844094
1346,GIS US         d,0000040704,2021,17626.6,18127,18992.8,2181.2,2339.8,2707.3,0001193125-21-204830,10-K,2021-05-30,2021-06-30,20210630,GENERAL MILLS INC,0531,0.12374479479877004,0.12907817068461414,0.142543490164694,0.10482752288162561,0.13004556180525656,0.005333375885844094,0.013465319480079868
1347,GLW US         d,0000024741,2014,7819,9715,9111,1961,2472,1339,0000024741-15-000015,10-K,2014-12-31,2015-02-13,20150213,CORNING INC /NY,1231,0.25079933495331885,0.2544518785383428,0.146965206892767,0.13004556180525656,0.1033941132281636,,-0.1074866716455758
1348,GLW US         d,0000024741,2019,11290,11503,11303,1066,960,512,0000024741-20-000014,10-K,2019-12-31,2020-02-18,20200214,CORNING INC /NY,1231,0.09441984056687334,0.08345648961140573,0.04529770857294524,0.1033941132281636,0.09470055846239558,-0.17099538892693705,-0.03815878103846049
1349,GLW US         d,0000024741,2020,11503,11303,14082,960,512,1906,0001562762-21-000023,10-K,2020-12-31,2021-02-12,20210212,CORNING INC /NY,1231,0.08345648961140573,0.04529770857294524,0.13535009231643233,0.09470055846239558,0.20499756449732964,-0.03815878103846049,0.09005238374348709
1350,GLW US         d,0000024741,2021,11303,14082,14189.0,512,1906,1316.0,0001437749-22-003247,10-K,2021-12-31,2022-02-14,20220214,CORNING INC /NY,1231,0.04529770857294524,0.13535009231643233,0.09274790330537741,0.1052926513898374,0.024713126066799172,0.09005238374348709,-0.04260218901105492
1351,GLW US         d,0000024741,2022,14082,14189.0,12588,1906,1316.0,581,0001437749-23-003123,10-K,2022-12-31,2023-02-13,20230213,CORNING INC /NY,1231,0.13535009231643233,0.09274790330537741,0.046155068319034,0.05719958507569124,0.045090154245704575,-0.04260218901105492,-0.04659283498634341
1352,GM US          d,0001467858,2020,137237,122485,127004,6732,6427,10019,0001467858-21-000037,10-K,2020-12-31,2021-02-10,20210210,General Motors Co,1231,0.049053826591954064,0.052471731232395805,0.07888727914081446,0.045090154245704575,0.08006665864728718,,0.026415547908418657
1353,GM US          d,0001467858,2021,122485,127004,156735.0,6427,10019,9934.0,0001467858-22-000034,10-K,2021-12-31,2022-02-02,20220202,General Motors Co,1231,0.052471731232395805,0.07888727914081446,0.06338086579257983,0.08006665864728718,0.09648060065574487,0.026415547908418657,-0.015506413348234632
1354,GM US          d,0001467858,2022,127004,156735.0,171842,10019,9934.0,10127,0001467858-23-000029,10-K,2022-12-31,2023-01-31,20230131,General Motors Co,1231,0.07888727914081446,0.06338086579257983,0.05893204222483444,0.06576142361485306,0.06318908025002731,-0.015506413348234632,-0.00444882356774539
1355,GNRC US       d,0001474735,2009,574.23,588.25,592.88,-555.96,43.06,56.91,0001047469-10-002937,10-K,2009-12-31,2010-03-30,20100330,GENERAC HOLDINGS INC.,1231,-0.9681834804869129,0.07320016999575012,0.09598907030090406,0.06318908025002731,0.03583262366999603,,0.022788900305153945
1356,GNRC US       d,0001474735,2010,588.25,592.88,791.98,43.06,56.91,324.64,0001474735-11-000011,10-K,2010-12-31,2011-03-07,20110307,GENERAC HOLDINGS INC.,1231,0.07320016999575012,0.09598907030090406,0.4099093411449784,0.03583262366999603,0.0751458263634647,0.022788900305153945,0.31392027084407437
1357,GNRC US       d,0001474735,2011,592.88,791.98,1176.31,56.91,324.64,93.22,0001474735-12-000013,10-K,2011-12-31,2012-03-09,20120309,GENERAC HOLDINGS INC.,1231,0.09598907030090406,0.4099093411449784,0.07924781732706515,0.0751458263634647,0.04400952554837673,0.31392027084407437,-0.33066152381791325
1358,GNRC US       d,0001474735,2012,791.98,1176.31,1485.77,324.64,93.22,174.54,0001474735-13-000006,10-K,2012-12-31,2013-03-13,20130313,GENERAC HOLDINGS INC.,1231,0.4099093411449784,0.07924781732706515,0.11747444086231382,0.04400952554837673,0.023787853715042197,-0.33066152381791325,0.038226623535248666
1359,GNRC US       d,0001474735,2013,1176.31,1485.77,1460.92,93.22,174.54,174.61,0001474735-14-000005,10-K,2013-12-31,2014-03-03,20140303,GENERAC HOLDINGS INC.,1231,0.07924781732706515,0.11747444086231382,0.11952057607534979,0.023787853715042197,0.03052711623447467,0.038226623535248666,0.0020461352130359683
1360,GNRC US       d,0001474735,2014,1485.77,1460.92,1317.3,174.54,174.61,77.75,0001437749-15-003654,10-K,2014-12-31,2015-02-27,20150227,GENERAC HOLDINGS INC.,1231,0.11747444086231382,0.11952057607534979,0.05902224246564944,0.03052711623447467,0.057272561999379724,0.0020461352130359683,-0.06049833360970035
1361,GNRC US       d,0001474735,2015,1460.92,1317.3,1444.45,174.61,77.75,98.79,0001437749-16-026187,10-K,2015-12-31,2016-02-26,20160226,GENERAC HOLDINGS INC.,1231,0.11952057607534979,0.05902224246564944,0.0683928138737928,0.057272561999379724,0.06475445348600016,-0.06049833360970035,0.00937057140814336
1362,GNRC US       d,0001474735,2016,1317.3,1444.45,1679.37,77.75,98.79,157.81,0001437749-17-003237,10-K,2016-12-31,2017-02-24,20170224,GENERAC HOLDINGS INC.,1231,0.05902224246564944,0.0683928138737928,0.09396976247045023,0.06475445348600016,0.15814002091518592,0.00937057140814336,0.025576948596657434
1363,GNRC US       d,0001474735,2017,1444.45,1679.37,2023.46,98.79,157.81,238.26,0001437749-18-003334,10-K,2017-12-31,2018-02-26,20180226,GENERAC HOLDINGS INC.,1231,0.0683928138737928,0.09396976247045023,0.11774880649975783,0.15814002091518592,0.11091493336450299,0.025576948596657434,0.023779044029307597
1364,GNRC US       d,0001474735,2018,1679.37,2023.46,2204.34,157.81,238.26,252.01,0001437749-19-003397,10-K,2018-12-31,2019-02-26,20190226,GENERAC HOLDINGS INC.,1231,0.09396976247045023,0.11774880649975783,0.11432446900205956,0.11091493336450299,0.07414244076043716,0.023779044029307597,-0.003424337497698271
1365,GNRC US       d,0001474735,2019,2023.46,2204.34,2485.2,238.26,252.01,350.58,0001437749-20-003516,10-K,2019-12-31,2020-02-25,20200225,GENERAC HOLDINGS INC.,1231,0.11774880649975783,0.11432446900205956,0.14106711733462096,0.07414244076043716,-1.0,-0.003424337497698271,0.026742648332561403
1366,GNRC US       d,0001474735,2020,2204.34,2485.2,3737.18,252.01,350.58,550.49,0001437749-21-003793,10-K,2020-12-31,2021-02-23,20210223,GENERAC HOLDINGS INC.,1231,0.11432446900205956,0.14106711733462096,0.14730090603075047,1.0,0.7182608695652174,0.026742648332561403,0.006233788696129505
1367,GNRC US       d,0001474735,2021,2485.2,3737.18,4564.74,350.58,550.49,399.5,0001437749-22-004080,10-K,2021-12-31,2022-02-22,20220222,GENERAC HOLDINGS INC.,1231,0.14106711733462096,0.14730090603075047,0.08751867576247498,-0.6293859649122807,0.0009103322712789974,0.006233788696129505,-0.05978223026827549
1368,GNRC US       d,0001474735,2022,3737.18,4564.74,4022.67,550.49,399.5,214.61,0001437749-23-004153,10-K,2022-12-31,2023-02-22,20230222,GENERAC HOLDINGS INC.,1231,0.14730090603075047,0.08751867576247498,0.05335013809236154,0.0009103322712789974,1.6148249204183724,-0.05978223026827549,-0.034168537670113436
1369,GOOGL US      d,0001652044,2021,182527,257637,282836.0,40269,76033,59972.0,0001652044-22-000019,10-K,2021-12-31,2022-02-02,20220201,Alphabet Inc.,1231,0.22061941520980458,0.2951167728237792,0.2120380715326196,1.6148249204183724,2.0264347826086957,,-0.08307870129115957
1370,GOOGL US      d,0001652044,2022,257637,282836.0,307394,76033,59972.0,73795,0001652044-23-000016,10-K,2022-12-31,2023-02-03,20230202,Alphabet Inc.,1231,0.2951167728237792,0.2120380715326196,0.24006649446638517,1.6148249204183724,2.0264347826086957,-0.08307870129115957,0.028028422933765562
1371,GRMN US       d,0001121788,2001,345.74,369.12,465.14,105.66,113.45,142.8,0001121788-02-000003,10-K405,2001-12-29,2002-03-27,Not found,GARMIN LTD,1230,0.305605368195754,0.30735262245340267,0.30700434277851835,-0.6196414205263763,-0.0413959812660522,,-0.000348279674884322
1372,GRMN US       d,0001121788,2002,369.12,465.14,572.99,113.45,142.8,178.63,0001121788-03-000004,10-K,2002-12-28,2003-03-25,Not found,GARMIN LTD,1230,0.30735262245340267,0.30700434277851835,0.3117506413724498,-0.0413959812660522,0.9703703703703702,-0.000348279674884322,0.004746298593931442
1373,GRMN US       d,0001121788,2003,465.14,572.99,762.55,142.8,178.63,205.7,0001121788-04-000005,10-K,2003-12-27,2004-03-10,Not found,GARMIN LTD,1230,0.30700434277851835,0.3117506413724498,0.26975280309487903,2.0920102283432778,0.5268629214787302,0.004746298593931442,-0.041997838277570754
1374,GRMN US       d,0001121788,2004,572.99,762.55,1027.77,178.63,205.7,311.22,0001121788-05-000008,10-K,2004-12-25,2005-03-09,20050309,GARMIN LTD,1230,0.3117506413724498,0.26975280309487903,0.30281094019089877,0.5268629214787302,0.33961753177336973,-0.041997838277570754,0.033058137096019735
1375,GRMN US       d,0001121788,2010,2946.44,2689.91,2758.57,703.95,584.6,520.9,0001144204-11-010358,10-K,2010-12-25,2011-02-23,20110223,GARMIN LTD,1230,0.2389154369340628,0.21733069136142102,0.18882971974610033,0.33961753177336973,0.45545049582204306,-0.05242211173345801,-0.028500971615320697
1376,GRMN US       d,0001121788,2011,2689.91,2758.57,2715.68,584.6,520.9,542.4,0001144204-12-012007,10-K,2011-12-31,2012-02-29,20120229,GARMIN LTD,1230,0.21733069136142102,0.18882971974610033,0.19972898132327815,0.2081721668998437,-0.12373556758965966,-0.028500971615320697,0.010899261577177827
1377,GRMN US       d,0001121788,2012,2758.57,2715.68,2631.85,520.9,542.4,612.41,0001144204-13-011527,10-K,2012-12-29,2013-02-27,20130227,GARMIN LTD,1230,0.18882971974610033,0.19972898132327815,0.23269183274122765,-0.12373556758965966,0.2744092039800995,0.010899261577177827,0.032962851417949496
1378,GRMN US       d,0001121788,2013,2715.68,2631.85,2870.66,542.4,612.41,364.21,0001144204-14-010483,10-K,2013-12-28,2014-02-19,20140219,GARMIN LTD,1230,0.19972898132327815,0.23269183274122765,0.12687326259466464,0.2744092039800995,0.29576369403440284,0.032962851417949496,-0.10581857014656301
1379,GRMN US       d,0001121788,2014,2631.85,2870.66,2820.27,612.41,364.21,456.23,0001144204-15-010586,10-K,2014-12-27,2015-02-18,20150218,GARMIN LTD,1230,0.23269183274122765,0.12687326259466464,0.16176819949862958,-0.24258790295986118,0.0775739552612772,-0.10581857014656301,0.034894936903964946
1380,GRMN US       d,0001121788,2015,2870.66,2820.27,3045.8,364.21,456.23,517.72,0001615774-16-004243,10-K,2015-12-26,2016-02-17,20160217,GARMIN LTD,1230,0.12687326259466464,0.16176819949862958,0.16997833081620592,0.0875051960022411,0.12453726977743249,0.034894936903964946,0.008210131317576336
1381,GRMN US       d,0001121788,2016,2820.27,3045.8,3121.56,456.23,517.72,709.01,0001615774-17-000765,10-K,2016-12-31,2017-02-22,20170222,GARMIN LTD,1231,0.16176819949862958,0.16997833081620592,0.22713322825766605,0.12453726977743249,0.18794381266948945,0.008210131317576336,0.05715489744146013
1382,GRMN US       d,0001121788,2017,3045.8,3121.56,3347.44,517.72,709.01,694.08,0001615774-18-001344,10-K,2017-12-30,2018-02-21,20180221,GARMIN LTD,1231,0.16997833081620592,0.22713322825766605,0.20734650957149345,0.04726064888535033,0.08719990972048978,0.05715489744146013,-0.0197867186861726
1383,GRMN US       d,0001121788,2019,3347.44,3757.51,4186.57,694.08,952.49,992.32,0001564590-20-005133,10-K,2019-12-28,2020-02-19,20200219,GARMIN LTD,1228,0.20734650957149345,0.25348967800484895,0.23702458098156728,-0.14637322568042713,0.17795575896262394,0.026356449747182903,-0.016465097023281666
1384,GRMN US       d,0001121788,2020,3757.51,4186.57,4982.8,952.49,992.32,1082.2,0001564590-21-006192,10-K,2020-12-26,2021-02-17,20210217,GARMIN LTD,1226,0.25348967800484895,0.23702458098156728,0.21718712370554707,0.17795575896262394,0.04241403872304604,-0.016465097023281666,-0.01983745727602021
1385,GRMN US       d,0001121788,2021,4186.57,4982.8,4860.29,992.32,1082.2,973.59,0000950170-22-001303,10-K,2021-12-25,2022-02-16,20220216,GARMIN LTD,1225,0.23702458098156728,0.21718712370554707,0.20031520752876886,0.04241403872304604,0.06621940613740837,-0.01983745727602021,-0.016871916176778218
1386,GRMN US       d,0001121788,2022,4982.8,4860.29,5228.25,1082.2,973.59,1289.64,0000950170-23-003566,10-K,2022-12-31,2023-02-22,20230222,GARMIN LTD,1231,0.21718712370554707,0.20031520752876886,0.24666762300961126,0.06621940613740837,-0.0741668608715917,-0.016871916176778218,0.0463524154808424
1387,GS US           d,0000886982,2001,33000,31138,22854,3067,2310,2114,0000950123-02-001815,10-K405,2001-11-30,2002-02-22,Not found,GOLDMAN SACHS GROUP INC/,1126,0.09293939393939393,0.0741858822018113,0.09250021878008226,-0.0741668608715917,0.014662387514945566,,0.01831433657827096
1388,GS US           d,0000886982,2004,23623,29839,43391,3005,4553,5626,0000950123-05-001271,10-K,2004-11-26,2005-02-08,20050207,GOLDMAN SACHS GROUP INC/,1128,0.12720653600304788,0.15258554241093872,0.12965822405567975,0.014662387514945566,-0.3016621185809973,0.07839966020912742,-0.022927318355258963
1389,GS US           d,0000886982,2006,43391,69353,87968,5626,9537,11264,0000950123-07-001332,10-K,2006-11-24,2007-02-06,20070206,GOLDMAN SACHS GROUP INC/,1124,0.12965822405567975,0.1375138782749124,0.1280465623863223,-0.3016621185809973,-0.0869449378330373,-0.015071664136026314,-0.009467315888590094
1390,GS US           d,0000886982,2020,53922,53498,64989,8466,9459,21635,0001193125-21-049380,10-K,2020-12-31,2021-02-22,20210219,GOLDMAN SACHS GROUP INC,1231,0.15700456214532102,0.17681034805039442,0.3329024911908169,-0.0869449378330373,0.02421943390720747,0.03929646977548201,0.15609214314042247
1391,GS US           d,0000886982,2021,53498,64989,68711.0,9459,21635,11261.0,0001193125-22-052682,10-K,2021-12-31,2022-02-25,20220224,GOLDMAN SACHS GROUP INC,1231,0.17681034805039442,0.3329024911908169,0.16388933358559765,0.02421943390720747,0.01956315289648623,0.15609214314042247,-0.16901315760521923
1392,GS US           d,0000886982,2022,64989,68711.0,108418,21635,11261.0,8516,0000886982-23-000003,10-K,2022-12-31,2023-02-24,20230223,GOLDMAN SACHS GROUP INC,1231,0.3329024911908169,0.16388933358559765,0.07854784260916084,0.01956315289648623,-0.050950074515648286,-0.16901315760521923,-0.08534149097643681
